rank,name,url,gold_value,grand_total,value_ratio,error,gross_weight,metal_weight,stone_weight,length,width,thickness,rate,making_charges,gst,discount,subtotal,product_total
7278,Glamorously Detailed And Diamond Studded 18KT Rose Gold Necklace For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-necklace-for-women-ngd-chdn18k-s-70320,341531.6,371230.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7279,Intricately Detailed And Diamond Studded 18KT Rose Gold Kada For Women,https://www.bhimagold.com/products/intricately-detailed-and-diamond-studded-18kt-rose-gold-kada-for-women-ngd-bgdk18k-s-70199,413310.0,449250.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7280,Glamorously Detailed And Diamond Studded 18KT Rose Gold Locket For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-locket-for-women-ngd-chld18k-s-75063,46095.68,50104.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7281,Glamorously Detailed And Diamond Studded 18KT Rose Gold Locket For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-locket-for-women-ngd-chld18k-s-69328,39864.52,43331.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7282,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-ngd-stdm18k-na-s-65934,69872.16,75948.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7283,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stdm18k-s-74010,73962.48,80394.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7284,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stdm18k-s-75156,32713.36,35558.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7285,Glamorously Detailed And Diamond Studded 18KT Rose Gold Necklace For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-necklace-for-women-ngd-chdn18k-s-70387,320578.6,348455.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7286,Glamorously Detailed And Diamond Studded 18KT Rose Gold Bangles For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-bangles-for-women-ngd-bgdb18k-s-66255,600505.16,652723.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7287,Traditionally Crafted And Diamond Studded 22KT Gold Close Setting Ring For Women,https://www.bhimagold.com/products/traditionally-crafted-and-diamond-studded-22kt-gold-close-setting-ring-for-women-ngd-rgdr-s-70102,128559.88,139739.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7288,Traditionally Crafted And Diamond Studded 22KT Gold Close Setting Ring For Women,https://www.bhimagold.com/products/traditionally-crafted-and-diamond-studded-22kt-gold-close-setting-ring-for-women-ngd-rgdr-s-75273,140515.28,152734.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7289,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stdm18k-na-s-73889,90984.32,98896.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7290,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stdm18k-s-75213,45893.28,49884.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7291,Glamorously Detailed And Diamond Studded 18KT Rose Gold Ring For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-ring-for-women-ngd-rgdr18k-s-75045,25931.12,28186.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7292,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stmn18k-s-75027,43881.24,47697.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7293,Traditionally Crafted And Diamond Studded 22KT Gold Close Setting Locket For Women,https://www.bhimagold.com/products/traditionally-crafted-and-diamond-studded-22kt-gold-close-setting-locket-for-women-ngd-chld-s-75060,106913.2,116210.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7294,Traditionally Crafted And Diamond Studded 22KT Gold Close Setting Locket For Women,https://www.bhimagold.com/products/traditionally-crafted-and-diamond-studded-22kt-gold-close-setting-locket-for-women-ngd-chld-s-74041,106001.48,115219.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7295,Traditionally Crafted And Diamond Studded 22KT Gold Close Setting Studs For Women,https://www.bhimagold.com/products/traditionally-crafted-and-diamond-studded-22kt-gold-close-setting-studs-for-women-ngd-stdm-s-70176,175060.36,190283.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7296,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stdm18k-s-75069,78282.8,85090.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7297,Charmingly Detailed And Diamond Studded 18KT Rose Gold Necklace For Women,https://www.bhimagold.com/products/charmingly-detailed-and-diamond-studded-18kt-rose-gold-necklace-for-women-ngd-chdn18k-s-70230,221328.08,240574.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7298,Charmingly Detailed And Diamond Studded 18KT Rose Gold Necklace For Women,https://www.bhimagold.com/products/charmingly-detailed-and-diamond-studded-18kt-rose-gold-necklace-for-women-ngd-chdn18k-s-73968,247018.16,268498.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7299,Traditionally Crafted And Diamond Studded 22KT Gold Close Setting Studs For Women,https://www.bhimagold.com/products/traditionally-crafted-and-diamond-studded-22kt-gold-close-setting-studs-for-women-ngd-stdm-s-69926,329678.32,358346.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7300,Traditionally Crafted And Diamond Studded 22KT Gold Close Setting Locket For Women,https://www.bhimagold.com/products/traditionally-crafted-and-diamond-studded-22kt-gold-close-setting-locket-for-women-ngd-chld-s-69317,397530.16,432098.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7301,Traditionally Crafted And Diamond Studded 22KT Gold Close Setting Studs For Women,https://www.bhimagold.com/products/traditionally-crafted-and-diamond-studded-22kt-gold-close-setting-studs-for-women-ngd-stdm-s-75025,339090.84,368577.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7302,Traditionally Crafted And Diamond Studded 22KT Gold Close Setting Locket For Women,https://www.bhimagold.com/products/traditionally-crafted-and-diamond-studded-22kt-gold-close-setting-locket-for-women-ngd-chld-s-75040,217530.32,236446.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7303,Traditionally Crafted And Diamond Studded 22KT Gold Close Setting Locket For Women,https://www.bhimagold.com/products/traditionally-crafted-and-diamond-studded-22kt-gold-close-setting-locket-for-women-ngd-chld-s-75059,145670.04,158337.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7304,Glamorously Detailed And Diamond Studded 18KT Rose Gold Tanmaniya For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-tanmaniya-for-women-ngd-chtm18k-s-74035,74828.2,81335.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7305,Glamorously Detailed And Diamond Studded 18KT Rose Gold Tanmaniya,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-tanmaniya-ngd-chtm18k-s-63233,223469.84,242902.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7306,Glamorously Detailed And Diamond Studded 18KT Rose Gold Ring For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-ring-for-women-ngd-rgdr18k-s-75214,36819.32,40021.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7307,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stdm18k-s-75176,45344.04,49287.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7308,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stdm18k-s-70315,60353.84,65602.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7309,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stdm18k-s-73991,50555.84,54952.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7310,Glamorously Detailed And Diamond Studded 18KT Rose Gold Locket For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-locket-for-women-ngd-chld18k-s-75044,45382.68,49329.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7311,Glamorously Detailed And Diamond Studded 18KT Rose Gold Locket For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-locket-ngd-chld18k-s-65957,42637.4,46345.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7312,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stmn18k-s-73905,56890.04,61837.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7313,Glamorously Detailed And Diamond Studded 18KT Rose Gold Locket For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-locket-for-women-ngd-chld18k-s-73997,135513.24,147297.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7314,Glamorously Detailed And Diamond Studded 18KT Rose Gold Ring For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-ring-for-women-ngd-rgdr18k-s-73960,43296.12,47061.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7315,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stdm18k-s-75023,61273.84,66602.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7316,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stdm18k-s-70398,116721.32,126871.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7317,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stmn18k-s-73962,47751.68,51904.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7318,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stmn18k-s-70411,74255.96,80713.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7319,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stmn18k-s-75046,83210.32,90446.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7320,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stmn18k-s-75244,80254.36,87233.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7321,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stmn18k-s-73930,70695.56,76843.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7322,Glamorously Detailed And Diamond Studded 18KT Rose Gold Ring For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-ring-for-women-ngd-rgdr18k-na-s-73958,64210.48,69794.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7323,Charmingly Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/charmingly-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stdm18k-na-s-75053,83137.64,90367.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7324,Traditionally Crafted And Diamond Studded 22KT Gold Close Setting Necklace For Women,https://www.bhimagold.com/products/traditionally-crafted-and-diamond-studded-22kt-gold-close-setting-necklace-for-women-ngd-chdn-s-73974,415874.96,452038.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7325,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stmn18k-s-74009,83573.72,90841.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7326,Diamond Studded & Detailed 18KT Rose Gold Bracelet For Women,https://www.bhimagold.com/products/diamond-studded-&-detailed-18kt-rose-gold-bracelet-for-women-ngd-bgdk18k-na-s-75145,50868.64,55292.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7327,Glamorously Detailed And Diamond Studded 18KT Rose Gold Locket For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-locket-for-women-ngd-chld18k-na-s-75036,54413.4,59145.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7328,Glamorously Detailed And Diamond Studded 18KT Rose Gold Locket For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-locket-for-women-ngd-chld18k-s-75070,47846.44,52007.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7329,Fancy Gorgeously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/fancy-gorgeously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stmn18k-s-70286,56690.4,61620.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7330,Glamorously Detailed And Diamond Studded 18KT Rose Gold Locket For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-locket-for-women-ngd-chld18k-s-74025,36089.76,39228.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7331,Glamorously Detailed And Diamond Studded 18KT Rose Gold Locket For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-locket-ngd-chld18k-s-65852,35730.04,38837.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7332,Glamorously Detailed And Diamond Studded 18KT Rose Gold Locket For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-locket-for-women-ngd-chld18k-s-75071,43708.28,47509.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7333,Charmingly Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/charmingly-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stmn18k-s-75056,58354.68,63429.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7334,Charmingly Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/charmingly-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stmn18k-rg-s-80534,81154.12,88211.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7335,Glamorously Detailed And Diamond Studded 18KT Rose Gold Ring For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-ring-for-women-ngd-rgdr18k-s-74069,57078.64,62042.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7336,Charmingly Detailed And Diamond Studded 18KT Rose Gold Ring For Women,https://www.bhimagold.com/products/charmingly-detailed-and-diamond-studded-18kt-rose-gold-ring-for-women-ngd-rgdr18k-s-75009,52110.64,56642.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7337,Charmingly Detailed And Diamond Studded 18KT Yellow Gold Close Setting Ring,https://www.bhimagold.com/products/charmingly-detailed-and-diamond-studded-18kt-yellow-gold-close-setting-ring-ngd-rgdr-cl-d-l-na-25240073,122501.68,133154.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7338,Traditionally Crafted And Diamond Studded 18KT Yellow Gold Addige Locket,https://www.bhimagold.com/products/traditionally-crafted-and-diamond-studded-18kt-yellow-gold-addige-locket-ngd-chld-ade-d-l-na-25236494,563615.92,612626.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7339,Charmingly Detailed And Diamond Studded 18KT Yellow Gold Close Setting Ring,https://www.bhimagold.com/products/charmingly-detailed-and-diamond-studded-18kt-yellow-gold-close-setting-ring-ngd-rgdr-cl-d-l-na-25240375,201646.52,219181.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7340,Glamorously Detailed And Diamond Studded 18KT Rose Gold Ring For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-ring-for-women-ngd-rgdr18k-s-75050,44927.28,48834.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7341,Charmingly Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/charmingly-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stdm18k-s-70313,41800.2,45435.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7342,Glamorously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/glamorously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stmn18k-s-70429,270034.72,293516.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
7343,Fancy Gorgeously Detailed And Diamond Studded 18KT Rose Gold Studs For Women,https://www.bhimagold.com/products/fancy-gorgeously-detailed-and-diamond-studded-18kt-rose-gold-studs-for-women-ngd-stdm18k-s-70111,63466.2,68985.0,0.92,Cloudflare 403 - API fallback (gold est),,,,,,,,,,,,
